timestamp,233353/cpu`idle,233354/cpu`idle,233355/cpu`idle,233356/cpu`idle,233357/cpu`idle,233358/cpu`idle,233359/cpu`idle,233360/cpu`idle,233361/cpu`idle,233362/cpu`idle
1505965680,54575118,57381839,57165267,57586538,57739636,58058170,59107632,59111856,59079572,59176416
1505965740,54580042,57387167,57170562,57591555,57744200,58062569,59113189,59117302,59085018,59181884
1505965800,54584945,57392499,57175890,57596580,57748985,58066633,59118747,59122722,59090431,59187360
1505965860,54589874,57397789,57181201,57601613,57753561,58069996,59124305,59128171,59095883,59192806
1505965920,54594768,57403140,57186550,57606644,57758257,58073533,59129862,59133598,59101270,59198287
1505965980,54599635,57408319,57191815,57611647,57762908,58077162,59135416,59139015,59106684,59203741
1505966040,54604567,57413604,57197140,57616683,57767574,58080999,59140252,59144462,59112152,59209197
1505966100,54609551,57419001,57202545,57621769,57772425,58085016,59143694,59149943,59117636,59214702
1505966160,54614548,57424422,57207954,57626870,57777207,58089194,59147339,59155420,59123123,59220203
1505966220,54619553,57429807,57213351,57631963,57782242,58093410,59151087,59160898,59128607,59225696
1505966280,54624563,57435221,57218751,57637063,57787352,58097718,59155016,59166382,59134095,59231201
1505966340,54629571,57440634,57224159,57642164,57792468,58102014,59158925,59171862,59139582,59236709
1505966400,54634587,57446036,57229569,57647226,57797396,58105744,59163032,59177311,59145066,59242214
1505966460,54639444,57451084,57234976,57651951,57802276,58109618,59167032,59182686,59150550,59247717
1505966520,54644155,57456411,57240300,57657007,57807384,58113408,59170900,59187833,59155702,59252942
1505966580,54649170,57461806,57245411,57662090,57812475,58117042,59174995,59193303,59161107,59258333
1505966640,54654190,57467201,57250819,57667192,57817567,58120720,59178564,59198765,59166594,59263836
1505966700,54659202,57472605,57256230,57672285,57822670,58124576,59180607,59204240,59172091,59269340
1505966760,54664204,57477990,57261635,57677384,57827773,58128727,59182678,59209705,59177580,59274844
1505966820,54669216,57483386,57267044,57682491,57832890,58132885,59185505,59215181,59183051,59280341
1505966880,54674242,57488783,57272452,57687576,57838001,58137070,59188744,59220661,59188530,59285851
1505966940,54679260,57494190,57277857,57692672,57843092,58140978,59190746,59226125,59194020,59291358
1505967000,54684269,57499580,57283259,57697764,57848201,58144805,59193963,59231593,59199494,59296864
1505967060,54689274,57504974,57288665,57702865,57853305,58148614,59197764,59237061,59204981,59302371
1505967120,54694292,57510361,57294069,57707960,57858415,58152754,59201672,59242543,59210468,59307878
1505967180,54699303,57515740,57299477,57713055,57863530,58156971,59205433,59248023,59215951,59313372
1505967240,54704208,57521135,57304873,57718150,57868640,58161212,59208859,59253501,59221432,59318881
1505967300,54708888,57526537,57310277,57723239,57873753,58165471,59212558,59258979,59226916,59324380
1505967360,54713839,57531943,57315667,57728341,57878868,58169267,59215041,59264458,59232380,59329888
1505967420,54718849,57537350,57321068,57733438,57883986,58173083,59218134,59269938,59237856,59335395
1505967480,54723855,57542759,57326478,57738538,57889103,58177280,59221350,59275420,59243339,59340904
1505967540,54728879,57548159,57331885,57743641,57894221,58181405,59224891,59280901,59248824,59346412
1505967600,54733898,57553563,57337277,57748735,57899340,58184977,59227453,59286374,59254299,59351923
1505967660,54738926,57558954,57342683,57753839,57904453,58188745,59230654,59291854,59259796,59357422
1505967720,54743942,57564364,57348088,57758940,57909562,58192766,59233582,59297331,59265289,59362924
1505967780,54748956,57569770,57353495,57764044,57914679,58196894,59237258,59302814,59270773,59368432
1505967840,54753980,57575167,57358913,57769151,57919793,58201061,59240839,59308296,59276260,59373943
1505967900,54758937,57580569,57364321,57774255,57924908,58205285,59244612,59313771,59281733,59379453
1505967960,54763729,57585966,57369723,57779348,57930021,58209472,59248614,59319246,59287200,59384962
1505968020,54768751,57591395,57375125,57784441,57935135,58213609,59252136,59324730,59292684,59390468
1505968080,54773742,57596767,57380538,57789539,57940246,58217881,59255750,59330211,59298171,59395974
1505968140,54778756,57602180,57385951,57794640,57945360,58222213,59259123,59335699,59303662,59401480
1505968200,54783767,57607592,57391341,57799661,57950471,58226578,59261401,59341164,59309148,59406981
1505968260,54788542,57613001,57396755,57804398,57955539,58230045,59263881,59346286,59314381,59412303
1505968320,54793321,57618030,57401794,57809499,57960305,58233731,59265831,59351744,59319725,59417585
1505968380,54798344,57623362,57407201,57814591,57965424,58237642,59268371,59357223,59325204,59423092
1505968440,54803316,57628766,57412594,57819670,57970505,58241726,59271790,59362682,59330653,59428597
1505968500,54808300,57634095,57417941,57824731,57975583,58245777,59275870,59368150,59336135,59434032
1505968560,54813316,57639544,57423346,57829831,57980692,58249949,59279472,59373599,59341617,59439517
1505968620,54818338,57644962,57428751,57834929,57985806,58254096,59283117,59379076,59347096,59445024
1505968680,54823354,57650402,57434152,57840023,57990919,58258287,59286427,59384557,59352586,59450529
1505968740,54828360,57655837,57439548,57845121,57996024,58262541,59289392,59390041,59358071,59456038
1505968800,54833350,57661281,57444967,57850222,58001133,58266849,59292778,59395524,59363558,59461545
1505968860,54838344,57666721,57450370,57855318,58006244,58271153,59296134,59400997,59369037,59467050
1505968920,54843357,57672158,57455778,57860415,58011359,58275431,59299587,59406475,59374522,59472557
1505968980,54848371,57677589,57461171,57865514,58016473,58279355,59302875,59411960,59380008,59478062
1505969040,54853374,57683024,57466577,57870618,58021590,58283399,59305128,59417445,59385496,59483568
1505969100,54858385,57688470,57471979,57875710,58026708,58287270,59307156,59422926,59390967,59489075
1505969160,54863403,57693903,57477380,57880800,58031821,58291050,59309742,59428404,59396456,59494580
1505969220,54868412,57699345,57482783,57885885,58036933,58295039,59313455,59433877,59401944,59500089
1505969280,54873418,57704768,57488197,57890987,58042048,58299238,59317189,59439364,59407421,59505597
1505969340,54878426,57710203,57493607,57896088,58047164,58303426,59321093,59444851,59412892,59511099
1505969400,54883426,57715629,57499019,57901193,58052279,58307611,59324795,59450336,59418374,59516593
1505969460,54888441,57721065,57504428,57906300,58057396,58311837,59327900,59455825,59423859,59522103
1505969520,54893429,57726508,57509843,57911399,58062504,58316116,59331298,59461308,59429345,59527614
1505969580,54898425,57731948,57515255,57916494,58067618,58320231,59334717,59466793,59434830,59533121
1505969640,54903424,57737391,57520663,57921594,58072731,58324425,59337904,59472279,59440309,59538628
1505969700,54908426,57742830,57526074,57926698,58077844,58328691,59340262,59477764,59445794,59544133
1505969760,54913438,57748273,57531471,57931655,58082943,58333061,59342900,59483245,59451274,59549638
1505969820,54918449,57753720,57536882,57936172,58088059,58337478,59346072,59488731,59456749,59555140
1505969880,54923473,57759182,57542290,57940675,58093172,58341677,59349296,59494223,59462222,59560638
1505969940,54928500,57764609,57547689,57945183,58098288,58345852,59352904,59499714,59467710,59566136
1505970000,54933386,57770052,57553097,57949680,58103402,58350095,59356497,59505195,59473180,59571638
1505970060,54938040,57775485,57558506,57954012,58108177,58354530,59359409,59510603,59478659,59577139
1505970120,54943047,57780557,57563645,57958258,58113235,58358578,59362560,59515763,59483809,59582289
1505970180,54948052,57785962,57568958,57962725,58118348,58362415,59366047,59521254,59489222,59587753
1505970240,54953072,57791408,57574368,57967215,58123465,58366425,59368587,59526743,59494703,59593257
1505970300,54958098,57796840,57579771,57971699,58128571,58370480,59371688,59532230,59500174,59598748
1505970360,54963131,57802299,57585182,57976183,58133669,58374699,59375237,59537702,59505658,59604248
1505970420,54968151,57807715,57590588,57980669,58138234,58378806,59377390,59543189,59511143,59609749
1505970480,54973172,57813157,57596004,57985169,58142815,58383097,59380432,59548678,59516637,59615249
1505970540,54978200,57818599,57601421,57989659,58147328,58387516,59383878,59554171,59522131,59620755
1505970600,54983218,57824044,57606817,57994129,58151857,58391802,59387506,59559650,59527604,59626263
1505970660,54988232,57829488,57612227,57998602,58156380,58395933,59391021,59565121,59533084,59631768
1505970720,54993247,57834924,57617639,58003096,58160893,58400119,59393888,59570606,59538573,59637257
1505970780,54998276,57840369,57623054,58007589,58165401,58404357,59396841,59576096,59544061,59642746
1505970840,55003287,57845811,57628462,58012083,58169911,58408951,59400269,59581585,59549544,59648253
1505970900,55008313,57851249,57633876,58016536,58174414,58413239,59403873,59587051,59555028,59653757
1505970960,55013315,57856665,57639276,58021016,58178924,58417333,59406699,59592536,59560509,59659260
1505971020,55018332,57862101,57644678,58025511,58183454,58421474,59409925,59598024,59565972,59664766
1505971080,55023354,57867552,57650094,58029979,58187977,58425575,59413204,59603513,59571438,59670271
1505971140,55028371,57872993,57655494,58034450,58192469,58429884,59416382,59608985,59576923,59675775
1505971200,55033379,57878445,57660901,58038923,58196990,58434185,59418881,59614476,59582400,59681281
1505971260,55038379,57883865,57666319,58043393,58201501,58438546,59421505,59619964,59587873,59686788
1505971320,55043399,57889311,57671709,58047855,58206006,58442957,59423971,59625448,59593365,59692292
1505971380,55048418,57894757,57677095,58052302,58210505,58447099,59426236,59630935,59598860,59697783
1505971440,55053439,57900196,57682512,58056769,58215012,58451054,59429215,59636423,59604350,59703288
1505971500,55058464,57905642,57687923,58061239,58219510,58455050,59432576,59641909,59609833,59708797
1505971560,55063489,57911088,57693336,58065713,58224014,58459154,59435200,59647396,59615327,59714305
1505971620,55068520,57916530,57698749,58070171,58228509,58463405,59437611,59652883,59620817,59719809
1505971680,55073540,57921977,57704156,58074633,58232992,58467792,59440098,59658369,59626309,59725316
1505971740,55078566,57927421,57709566,58079096,58237483,58472103,59442445,59663854,59631802,59730822
1505971800,55083499,57932867,57714973,58083531,58241935,58476401,59445841,59669340,59637047,59736328
1505971860,55088174,57938308,57720383,58087911,58246080,58480713,59448587,59674833,59642404,59741816
1505971920,55093183,57943396,57725425,58092030,58250573,58484996,59451017,59680024,59647897,59747321
1505971980,55098198,57948801,57730828,58096493,58255052,58489221,59454184,59685402,59653391,59752460
1505972040,55103216,57954231,57736235,58100958,58259542,58493335,59456650,59690884,59658881,59757935
1505972100,55108242,57959665,57741648,58105402,58264034,58497438,59460086,59696363,59664371,59763443
1505972160,55113274,57965128,57747056,58109863,58268519,58501383,59463365,59701843,59669865,59768947
1505972220,55118304,57970548,57752461,58114312,58272981,58505576,59466775,59707332,59675355,59774454
1505972280,55123330,57975992,57757858,58118770,58277457,58509844,59470180,59712816,59680845,59779959
1505972340,55128345,57981434,57763258,58123229,58281937,58514064,59472907,59718305,59686339,59785465
1505972400,55133367,57986878,57768656,58127675,58286424,58518142,59475958,59723785,59691830,59790972
1505972460,55138369,57992316,57774058,58132133,58290901,58522349,59479384,59729271,59697314,59796477
1505972520,55143386,57997752,57779463,58136574,58295371,58526724,59481622,59734749,59702794,59801980
1505972580,55148406,58003193,57784872,58141023,58299857,58531059,59485281,59740232,59708286,59807472
1505972640,55153425,58008637,57790270,58145453,58304330,58535621,59488947,59745712,59713775,59812968
1505972700,55158453,58014079,57795661,58149896,58308809,58540007,59492523,59751198,59719255,59818459
1505972760,55163471,58019523,57801069,58154345,58313260,58544050,59495595,59756683,59724745,59823964
1505972820,55168498,58024965,57806477,58158789,58317696,58547964,59498938,59762174,59730238,59829470
1505972880,55173526,58030410,57811888,58163350,58322141,58552089,59502362,59767662,59735732,59834979
1505972940,55178555,58035856,57817296,58168368,58326599,58556402,59506049,59773147,59741227,59840486
1505973000,55183582,58041306,57822701,58173203,58331041,58560794,59508921,59778633,59746718,59845987
1505973060,55188593,58046772,57828108,58178023,58335543,58565013,59511649,59784111,59752201,59851489
1505973120,55193611,58052178,57833502,58183042,58340606,58569445,59515403,59789599,59757680,59856989
1505973180,55198625,58057629,57838894,58188056,58345672,58573939,59518564,59795084,59763168,59862495
1505973240,55203639,58063075,57844302,58193019,58350736,58577907,59521894,59800576,59768661,59868001
1505973300,55208640,58068524,57849702,58198070,58355804,58581939,59525176,59806070,59774154,59873493
1505973360,55213665,58073971,57855101,58203113,58360873,58586171,59528858,59811560,59779647,59878998
1505973420,55218684,58079417,57860502,58208144,58365938,58590439,59532548,59817048,59785141,59884503
1505973480,55223694,58084858,57865907,58213178,58371003,58594604,59535862,59822532,59790631,59890005
1505973540,55228701,58090291,57871317,58218214,58376063,58598835,59538862,59828003,59796126,59895510
1505973600,55233602,58095734,57876715,58223249,58381123,58603145,59541759,59833479,59801608,59901016
1505973660,55238279,58101173,57882109,58228028,58385860,58607247,59545155,59838840,59806724,59906522
1505973720,55243275,58106307,57887146,58232926,58390852,58611376,59548592,59844037,59812207,59911877
1505973780,55248297,58111660,57892533,58237980,58395902,58615788,59552419,59849524,59817700,59917133
1505973840,55253298,58117108,57897938,58243035,58400968,58620057,59555448,59855013,59823193,59922639
1505973900,55258318,58122539,57903346,58248087,58406035,58624419,59558079,59860494,59828676,59928125
