,171880/bpf`syscall`count`sys_accept,171880/bpf`syscall`count`sys_accept4,171880/bpf`syscall`count`sys_access,171880/bpf`syscall`count`sys_alarm,171880/bpf`syscall`count`sys_arch_prctl,171880/bpf`syscall`count`sys_bind,171880/bpf`syscall`count`sys_brk,171880/bpf`syscall`count`sys_capget,171880/bpf`syscall`count`sys_capset,171880/bpf`syscall`count`sys_chdir,171880/bpf`syscall`count`sys_chmod,171880/bpf`syscall`count`sys_chown,171880/bpf`syscall`count`sys_chroot,171880/bpf`syscall`count`sys_clock_adjtime,171880/bpf`syscall`count`sys_clock_getres,171880/bpf`syscall`count`sys_clock_gettime,171880/bpf`syscall`count`sys_clone,171880/bpf`syscall`count`sys_close,171880/bpf`syscall`count`sys_connect,171880/bpf`syscall`count`sys_dup,171880/bpf`syscall`count`sys_dup2,171880/bpf`syscall`count`sys_dup3,171880/bpf`syscall`count`sys_epoll_create,171880/bpf`syscall`count`sys_epoll_create1,171880/bpf`syscall`count`sys_epoll_ctl,171880/bpf`syscall`count`sys_epoll_wait,171880/bpf`syscall`count`sys_eventfd2,171880/bpf`syscall`count`sys_execve,171880/bpf`syscall`count`sys_faccessat,171880/bpf`syscall`count`sys_fadvise64,171880/bpf`syscall`count`sys_fchdir,171880/bpf`syscall`count`sys_fchmod,171880/bpf`syscall`count`sys_fchmodat,171880/bpf`syscall`count`sys_fchown,171880/bpf`syscall`count`sys_fcntl,171880/bpf`syscall`count`sys_fstatfs,171880/bpf`syscall`count`sys_fsync,171880/bpf`syscall`count`sys_ftruncate,171880/bpf`syscall`count`sys_futex,171880/bpf`syscall`count`sys_getcwd,171880/bpf`syscall`count`sys_getdents,171880/bpf`syscall`count`sys_getdents64,171880/bpf`syscall`count`sys_getegid,171880/bpf`syscall`count`sys_geteuid,171880/bpf`syscall`count`sys_getgid,171880/bpf`syscall`count`sys_getgroups,171880/bpf`syscall`count`sys_getpeername,171880/bpf`syscall`count`sys_getpgid,171880/bpf`syscall`count`sys_getpgrp,171880/bpf`syscall`count`sys_getpid,171880/bpf`syscall`count`sys_getppid,171880/bpf`syscall`count`sys_getpriority,171880/bpf`syscall`count`sys_getresgid,171880/bpf`syscall`count`sys_getresuid,171880/bpf`syscall`count`sys_getrlimit,171880/bpf`syscall`count`sys_getrusage,171880/bpf`syscall`count`sys_getsid,171880/bpf`syscall`count`sys_getsockname,171880/bpf`syscall`count`sys_getsockopt,171880/bpf`syscall`count`sys_gettid,171880/bpf`syscall`count`sys_gettimeofday,171880/bpf`syscall`count`sys_getuid,171880/bpf`syscall`count`sys_inotify_add_watch,171880/bpf`syscall`count`sys_ioctl,171880/bpf`syscall`count`sys_ioprio_get,171880/bpf`syscall`count`sys_kcmp,171880/bpf`syscall`count`sys_keyctl,171880/bpf`syscall`count`sys_kill,171880/bpf`syscall`count`sys_listen,171880/bpf`syscall`count`sys_lseek,171880/bpf`syscall`count`sys_madvise,171880/bpf`syscall`count`sys_mkdir,171880/bpf`syscall`count`sys_mknod,171880/bpf`syscall`count`sys_mmap,171880/bpf`syscall`count`sys_mount,171880/bpf`syscall`count`sys_mprotect,171880/bpf`syscall`count`sys_mremap,171880/bpf`syscall`count`sys_munmap,171880/bpf`syscall`count`sys_name_to_handle_at,171880/bpf`syscall`count`sys_nanosleep,171880/bpf`syscall`count`sys_newfstatat,171880/bpf`syscall`count`sys_open,171880/bpf`syscall`count`sys_openat,171880/bpf`syscall`count`sys_pause,171880/bpf`syscall`count`sys_perf_event_open,171880/bpf`syscall`count`sys_pipe,171880/bpf`syscall`count`sys_pipe2,171880/bpf`syscall`count`sys_poll,171880/bpf`syscall`count`sys_ppoll,171880/bpf`syscall`count`sys_prctl,171880/bpf`syscall`count`sys_pselect6,171880/bpf`syscall`count`sys_read,171880/bpf`syscall`count`sys_readlink,171880/bpf`syscall`count`sys_readlinkat,171880/bpf`syscall`count`sys_readv,171880/bpf`syscall`count`sys_recvfrom,171880/bpf`syscall`count`sys_recvmsg,171880/bpf`syscall`count`sys_rename,171880/bpf`syscall`count`sys_rmdir,171880/bpf`syscall`count`sys_rt_sigaction,171880/bpf`syscall`count`sys_rt_sigprocmask,171880/bpf`syscall`count`sys_rt_sigreturn,171880/bpf`syscall`count`sys_rt_sigsuspend,171880/bpf`syscall`count`sys_sched_getaffinity,171880/bpf`syscall`count`sys_sched_getparam,171880/bpf`syscall`count`sys_sched_getscheduler,171880/bpf`syscall`count`sys_sched_setaffinity,171880/bpf`syscall`count`sys_sched_yield,171880/bpf`syscall`count`sys_select,171880/bpf`syscall`count`sys_semctl,171880/bpf`syscall`count`sys_semop,171880/bpf`syscall`count`sys_sendmmsg,171880/bpf`syscall`count`sys_sendmsg,171880/bpf`syscall`count`sys_sendto,171880/bpf`syscall`count`sys_set_robust_list,171880/bpf`syscall`count`sys_set_tid_address,171880/bpf`syscall`count`sys_setfsgid,171880/bpf`syscall`count`sys_setfsuid,171880/bpf`syscall`count`sys_setgid,171880/bpf`syscall`count`sys_setgroups,171880/bpf`syscall`count`sys_setpgid,171880/bpf`syscall`count`sys_setpriority,171880/bpf`syscall`count`sys_setregid,171880/bpf`syscall`count`sys_setresgid,171880/bpf`syscall`count`sys_setresuid,171880/bpf`syscall`count`sys_setreuid,171880/bpf`syscall`count`sys_setrlimit,171880/bpf`syscall`count`sys_setsid,171880/bpf`syscall`count`sys_setsockopt,171880/bpf`syscall`count`sys_setuid,171880/bpf`syscall`count`sys_shutdown,171880/bpf`syscall`count`sys_sigaltstack,171880/bpf`syscall`count`sys_socket,171880/bpf`syscall`count`sys_socketpair,171880/bpf`syscall`count`sys_statfs,171880/bpf`syscall`count`sys_symlink,171880/bpf`syscall`count`sys_sysinfo,171880/bpf`syscall`count`sys_timerfd_settime,171880/bpf`syscall`count`sys_times,171880/bpf`syscall`count`sys_umask,171880/bpf`syscall`count`sys_umount,171880/bpf`syscall`count`sys_unlink,171880/bpf`syscall`count`sys_unlinkat,171880/bpf`syscall`count`sys_unshare,171880/bpf`syscall`count`sys_utime,171880/bpf`syscall`count`sys_utimensat,171880/bpf`syscall`count`sys_vfork,171880/bpf`syscall`count`sys_wait4,171880/bpf`syscall`count`sys_waitid,171880/bpf`syscall`count`sys_write,171880/bpf`syscall`count`sys_writev
1505773920,19754.0000,434.0000,6843840.0000,59975.0000,1160800.0000,11440.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244413496.0000,448875.0000,565197656.0000,88581.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4817493.0000,7703892.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7396453.0000,7372.0000,2743.0000,13340.0000,2809061.0000,96988.0000,1241551.0000,3614.0000,915670.0000,1687612.0000,918067.0000,14331.0000,22384.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7788.0000,17.0000,34208.0000,77657.0000,4786.0000,164234591.0000,946340.0000,337246.0000,5208853.0000,,262.0000,3.0000,927562.0000,,8408532.0000,4795.0000,1192.0000,15.0000,18318000.0000,1.0000,9970479.0000,70567.0000,1865142.0000,39.0000,520863.0000,60271.0000,303070013.0000,108001.0000,39.0000,33.0000,1707772.0000,57506.0000,4287469.0000,6717.0000,1888.0000,9576437.0000,3930447.0000,3143.0000,206498.0000,,70104119.0000,511428.0000,2113.0000,268.0000,11453761.0000,3960236.0000,428770.0000,79.0000,2561.0000,,,255494.0000,324538966.0000,495827.0000,7087.0000,48611.0000,1775.0000,105528.0000,61717127.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47465.0000,3431.0000,165.0000,14326.0000,101851.0000,167572.0000,516571.0000,91.0000,17085.0000,14465618.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,797042.0000,2239991.0000,23463.0000,14598843.0000,1051938.0000
1505773980,19756.0000,434.0000,6843865.0000,59978.0000,1160800.0000,11441.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244444461.0000,448883.0000,565198812.0000,88584.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4818119.0000,7704386.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7397272.0000,7373.0000,2743.0000,13341.0000,2809085.0000,96999.0000,1241599.0000,3614.0000,915670.0000,1687613.0000,918067.0000,14331.0000,22385.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7789.0000,17.0000,34210.0000,77665.0000,4786.0000,164244566.0000,946340.0000,337291.0000,5209117.0000,,262.0000,3.0000,927562.0000,,8409132.0000,4795.0000,1192.0000,15.0000,18318046.0000,1.0000,9970479.0000,70577.0000,1865215.0000,39.0000,520936.0000,60279.0000,303070706.0000,108001.0000,39.0000,33.0000,1707975.0000,57513.0000,4287719.0000,6717.0000,1888.0000,9577645.0000,3930447.0000,3143.0000,206499.0000,,70105081.0000,511484.0000,2113.0000,268.0000,11453762.0000,3960438.0000,428778.0000,79.0000,2561.0000,,,255494.0000,324591845.0000,495905.0000,7087.0000,48611.0000,1775.0000,105537.0000,61717459.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47469.0000,3431.0000,165.0000,14326.0000,101855.0000,167594.0000,516571.0000,91.0000,17085.0000,14467348.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,797143.0000,2240234.0000,23466.0000,14599641.0000,1052073.0000
1505774040,19758.0000,434.0000,6843890.0000,59981.0000,1160800.0000,11442.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244475965.0000,448892.0000,565199984.0000,88587.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4818756.0000,7705239.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7398099.0000,7374.0000,2743.0000,13342.0000,2809109.0000,97011.0000,1241649.0000,3614.0000,915670.0000,1687614.0000,918067.0000,14331.0000,22386.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7790.0000,17.0000,34212.0000,77674.0000,4786.0000,164254531.0000,946340.0000,337336.0000,5209381.0000,,262.0000,3.0000,927562.0000,,8409729.0000,4795.0000,1192.0000,15.0000,18318114.0000,1.0000,9970479.0000,70584.0000,1865301.0000,39.0000,521009.0000,60287.0000,303071402.0000,108001.0000,39.0000,33.0000,1708180.0000,57520.0000,4287968.0000,6717.0000,1888.0000,9578793.0000,3930447.0000,3143.0000,206500.0000,,70106042.0000,511541.0000,2113.0000,268.0000,11453763.0000,3960642.0000,428786.0000,79.0000,2561.0000,,,255494.0000,324642323.0000,495983.0000,7087.0000,48611.0000,1775.0000,105547.0000,61717790.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47474.0000,3431.0000,165.0000,14326.0000,101860.0000,167616.0000,516571.0000,91.0000,17085.0000,14469046.0000,109.0000,6444.0000,1.0000,2937.0000,215.0000,,2313.0000,436.0000,797245.0000,2240469.0000,23469.0000,14600418.0000,1052209.0000
1505774100,19761.0000,434.0000,6843915.0000,60001.0000,1160800.0000,11443.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244508247.0000,448904.0000,565201207.0000,88593.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4819414.0000,7706174.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7398943.0000,7375.0000,2743.0000,13345.0000,2809133.0000,97023.0000,1241733.0000,3614.0000,915670.0000,1687615.0000,918067.0000,14331.0000,22387.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7791.0000,17.0000,34214.0000,77682.0000,4786.0000,164264544.0000,946340.0000,337381.0000,5209660.0000,,262.0000,3.0000,927562.0000,,8410331.0000,4799.0000,1192.0000,15.0000,18318167.0000,1.0000,9970479.0000,70591.0000,1865382.0000,39.0000,521084.0000,60295.0000,303072150.0000,108001.0000,39.0000,33.0000,1708385.0000,57527.0000,4288219.0000,6717.0000,1888.0000,9580048.0000,3930448.0000,3143.0000,206506.0000,,70107006.0000,511606.0000,2114.0000,268.0000,11453764.0000,3960846.0000,428795.0000,79.0000,2561.0000,,,255494.0000,324690724.0000,496060.0000,7087.0000,48611.0000,1775.0000,105561.0000,61718123.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47478.0000,3431.0000,165.0000,14326.0000,101867.0000,167638.0000,516571.0000,91.0000,17085.0000,14470850.0000,109.0000,6444.0000,1.0000,2938.0000,215.0000,,2313.0000,436.0000,797347.0000,2240715.0000,23472.0000,14601404.0000,1052345.0000
1505774160,19763.0000,434.0000,6843940.0000,60009.0000,1160800.0000,11444.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244539269.0000,448913.0000,565202417.0000,88596.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4820059.0000,7707229.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7399778.0000,7377.0000,2743.0000,13348.0000,2809157.0000,97035.0000,1241785.0000,3614.0000,915670.0000,1687616.0000,918067.0000,14331.0000,22388.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7792.0000,17.0000,34216.0000,77691.0000,4786.0000,164274525.0000,946340.0000,337426.0000,5209931.0000,,262.0000,3.0000,927562.0000,,8410931.0000,4799.0000,1192.0000,15.0000,18318218.0000,1.0000,9970479.0000,70599.0000,1865452.0000,39.0000,521157.0000,60311.0000,303072881.0000,108001.0000,39.0000,33.0000,1708592.0000,57534.0000,4288510.0000,6717.0000,1888.0000,9581181.0000,3930448.0000,3143.0000,206512.0000,,70107970.0000,511673.0000,2115.0000,268.0000,11453765.0000,3961052.0000,428803.0000,79.0000,2561.0000,,,255494.0000,324743267.0000,496138.0000,7087.0000,48611.0000,1775.0000,105576.0000,61718456.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47483.0000,3431.0000,165.0000,14326.0000,101872.0000,167660.0000,516571.0000,91.0000,17085.0000,14472637.0000,109.0000,6444.0000,1.0000,2938.0000,215.0000,,2314.0000,436.0000,797450.0000,2240960.0000,23475.0000,14602271.0000,1052482.0000
1505774220,19765.0000,434.0000,6843965.0000,60014.0000,1160800.0000,11445.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244569742.0000,448921.0000,565203577.0000,88599.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4820690.0000,7708978.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7400605.0000,7378.0000,2743.0000,13349.0000,2809181.0000,97047.0000,1241835.0000,3614.0000,915670.0000,1687617.0000,918067.0000,14331.0000,22389.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7793.0000,17.0000,34218.0000,77699.0000,4786.0000,164284496.0000,946340.0000,337471.0000,5210195.0000,,262.0000,3.0000,927562.0000,,8411528.0000,4799.0000,1192.0000,15.0000,18318266.0000,1.0000,9970479.0000,70606.0000,1865529.0000,39.0000,521230.0000,60319.0000,303073574.0000,108001.0000,39.0000,33.0000,1708797.0000,57541.0000,4288804.0000,6717.0000,1888.0000,9582425.0000,3930448.0000,3143.0000,206513.0000,,70108929.0000,511729.0000,2115.0000,268.0000,11453766.0000,3961256.0000,428812.0000,79.0000,2561.0000,,,255494.0000,324792278.0000,496216.0000,7087.0000,48611.0000,1775.0000,105585.0000,61718787.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47487.0000,3431.0000,165.0000,14326.0000,101876.0000,167682.0000,516571.0000,91.0000,17085.0000,14474342.0000,109.0000,6444.0000,1.0000,2938.0000,215.0000,,2314.0000,436.0000,797552.0000,2241209.0000,23478.0000,14603025.0000,1052618.0000
1505774280,19767.0000,434.0000,6843990.0000,60021.0000,1160800.0000,11446.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244600655.0000,448929.0000,565204746.0000,88602.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4821323.0000,7710530.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7401432.0000,7379.0000,2743.0000,13350.0000,2809205.0000,97059.0000,1241885.0000,3614.0000,915670.0000,1687618.0000,918067.0000,14331.0000,22390.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7794.0000,17.0000,34220.0000,77708.0000,4786.0000,164294479.0000,946340.0000,337519.0000,5210459.0000,,262.0000,3.0000,927562.0000,,8412128.0000,4799.0000,1192.0000,15.0000,18318321.0000,1.0000,9970479.0000,70613.0000,1865606.0000,39.0000,521303.0000,60327.0000,303074267.0000,108001.0000,39.0000,33.0000,1709002.0000,57548.0000,4289067.0000,6717.0000,1888.0000,9583624.0000,3930448.0000,3143.0000,206514.0000,,70109893.0000,511785.0000,2115.0000,268.0000,11453767.0000,3961460.0000,428822.0000,79.0000,2561.0000,,,255494.0000,324847837.0000,496293.0000,7087.0000,48611.0000,1775.0000,105595.0000,61719119.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47492.0000,3431.0000,165.0000,14326.0000,101881.0000,167704.0000,516571.0000,91.0000,17085.0000,14476101.0000,109.0000,6444.0000,1.0000,2938.0000,215.0000,,2314.0000,436.0000,797654.0000,2241464.0000,23481.0000,14603865.0000,1052754.0000
1505774340,19769.0000,434.0000,6844015.0000,60024.0000,1160800.0000,11447.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244632168.0000,448938.0000,565205936.0000,88605.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4821957.0000,7711221.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7402259.0000,7380.0000,2743.0000,13352.0000,2809229.0000,97071.0000,1241935.0000,3614.0000,915670.0000,1687619.0000,918067.0000,14331.0000,22391.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7795.0000,17.0000,34222.0000,77716.0000,4786.0000,164304467.0000,946340.0000,337564.0000,5210726.0000,,262.0000,3.0000,927562.0000,,8412728.0000,4799.0000,1192.0000,15.0000,18318377.0000,1.0000,9970479.0000,70620.0000,1865681.0000,39.0000,521377.0000,60335.0000,303074983.0000,108001.0000,39.0000,33.0000,1709207.0000,57555.0000,4289387.0000,6717.0000,1888.0000,9584967.0000,3930449.0000,3143.0000,206518.0000,,70110857.0000,511847.0000,2115.0000,268.0000,11453768.0000,3961664.0000,428828.0000,79.0000,2561.0000,,,255494.0000,324901381.0000,496370.0000,7087.0000,48611.0000,1775.0000,105607.0000,61719452.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47496.0000,3431.0000,165.0000,14326.0000,101885.0000,167726.0000,516571.0000,91.0000,17085.0000,14477989.0000,109.0000,6444.0000,1.0000,2938.0000,215.0000,,2314.0000,436.0000,797756.0000,2241693.0000,23484.0000,14604856.0000,1052890.0000
1505774400,19772.0000,434.0000,6844040.0000,60042.0000,1160800.0000,11448.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244663252.0000,448948.0000,565207137.0000,88611.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4822605.0000,7712069.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7403103.0000,7381.0000,2743.0000,13354.0000,2809253.0000,97083.0000,1242019.0000,3614.0000,915670.0000,1687620.0000,918067.0000,14331.0000,22392.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7796.0000,17.0000,34224.0000,77725.0000,4786.0000,164314457.0000,946340.0000,337609.0000,5211001.0000,,262.0000,3.0000,927562.0000,,8413327.0000,4801.0000,1192.0000,15.0000,18318425.0000,1.0000,9970479.0000,70627.0000,1865758.0000,39.0000,521450.0000,60343.0000,303075709.0000,108001.0000,39.0000,33.0000,1709412.0000,57562.0000,4289709.0000,6717.0000,1888.0000,9586308.0000,3930449.0000,3143.0000,206521.0000,,70111818.0000,511908.0000,2116.0000,268.0000,11453769.0000,3961868.0000,428835.0000,79.0000,2561.0000,,,255494.0000,324952447.0000,496448.0000,7087.0000,48611.0000,1775.0000,105620.0000,61719784.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47501.0000,3431.0000,165.0000,14326.0000,101893.0000,167748.0000,516571.0000,91.0000,17085.0000,14479793.0000,109.0000,6444.0000,1.0000,2939.0000,215.0000,,2314.0000,436.0000,797858.0000,2241933.0000,23487.0000,14605873.0000,1053026.0000
1505774460,19774.0000,434.0000,6844065.0000,60050.0000,1160800.0000,11449.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244694701.0000,448957.0000,565208326.0000,88614.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4823238.0000,7712953.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7403922.0000,7383.0000,2743.0000,13357.0000,2809277.0000,97094.0000,1242069.0000,3614.0000,915670.0000,1687621.0000,918067.0000,14331.0000,22393.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7797.0000,17.0000,34226.0000,77733.0000,4786.0000,164324432.0000,946340.0000,337654.0000,5211272.0000,,262.0000,3.0000,927562.0000,,8413927.0000,4801.0000,1192.0000,15.0000,18318473.0000,1.0000,9970479.0000,70634.0000,1865827.0000,39.0000,521523.0000,60359.0000,303076434.0000,108001.0000,39.0000,33.0000,1709615.0000,57569.0000,4290012.0000,6717.0000,1888.0000,9587649.0000,3930449.0000,3143.0000,206527.0000,,70112780.0000,511973.0000,2117.0000,268.0000,11453770.0000,3962070.0000,428843.0000,79.0000,2561.0000,,,255494.0000,325001823.0000,496526.0000,7087.0000,48611.0000,1775.0000,105635.0000,61720115.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47505.0000,3431.0000,165.0000,14326.0000,101897.0000,167770.0000,516571.0000,91.0000,17085.0000,14481644.0000,109.0000,6444.0000,1.0000,2939.0000,215.0000,,2315.0000,436.0000,797959.0000,2242176.0000,23490.0000,14606882.0000,1053161.0000
1505774520,19776.0000,434.0000,6844090.0000,60055.0000,1160800.0000,11450.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244727900.0000,448965.0000,565209490.0000,88617.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4823872.0000,7713877.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7404749.0000,7383.0000,2743.0000,13358.0000,2809301.0000,97106.0000,1242117.0000,3614.0000,915670.0000,1687622.0000,918067.0000,14331.0000,22394.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7798.0000,17.0000,34228.0000,77742.0000,4786.0000,164334424.0000,946340.0000,337699.0000,5211536.0000,,262.0000,3.0000,927562.0000,,8414527.0000,4803.0000,1192.0000,15.0000,18318523.0000,1.0000,9970479.0000,70641.0000,1865902.0000,39.0000,521596.0000,60359.0000,303077129.0000,108001.0000,39.0000,33.0000,1709820.0000,57576.0000,4290322.0000,6717.0000,1888.0000,9589146.0000,3930449.0000,3143.0000,206528.0000,,70113744.0000,512030.0000,2117.0000,268.0000,11453771.0000,3962274.0000,428852.0000,79.0000,2561.0000,,,255494.0000,325055814.0000,496605.0000,7087.0000,48611.0000,1775.0000,105646.0000,61720448.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47510.0000,3431.0000,165.0000,14326.0000,101902.0000,167792.0000,516571.0000,91.0000,17085.0000,14483567.0000,109.0000,6444.0000,1.0000,2939.0000,215.0000,,2315.0000,436.0000,798061.0000,2242423.0000,23493.0000,14607912.0000,1053297.0000
1505774580,19778.0000,434.0000,6844115.0000,60062.0000,1160800.0000,11451.0000,3396434.0000,,,186319.0000,201.0000,14.0000,3007.0000,212.0000,3507.0000,244759243.0000,448973.0000,565210652.0000,88620.0000,5112.0000,1253286.0000,5.0000,547.0000,26.0000,4824510.0000,7714501.0000,16.0000,1172961.0000,7541.0000,62662.0000,129659.0000,243.0000,24.0000,26.0000,7405576.0000,7383.0000,2743.0000,13359.0000,2809325.0000,97118.0000,1242165.0000,3614.0000,915670.0000,1687623.0000,918067.0000,14331.0000,22395.0000,62.0000,28595.0000,549740.0000,549655.0000,2183.0000,63.0000,63.0000,340840.0000,7799.0000,17.0000,34230.0000,77750.0000,4786.0000,164344405.0000,946340.0000,337744.0000,5211800.0000,,262.0000,3.0000,927562.0000,,8415124.0000,4803.0000,1192.0000,15.0000,18318575.0000,1.0000,9970479.0000,70648.0000,1865977.0000,39.0000,521669.0000,60359.0000,303077821.0000,108001.0000,39.0000,33.0000,1710025.0000,57583.0000,4290676.0000,6717.0000,1888.0000,9590434.0000,3930449.0000,3143.0000,206529.0000,,70114705.0000,512086.0000,2117.0000,268.0000,11453772.0000,3962478.0000,428862.0000,79.0000,2561.0000,,,255494.0000,325109489.0000,496683.0000,7087.0000,48611.0000,1775.0000,105656.0000,61720780.0000,283055.0000,251183.0000,12.0000,12.0000,3431.0000,8472.0000,52.0000,392.0000,10.0000,5316.0000,5518.0000,3.0000,6600.0000,265445.0000,47514.0000,3431.0000,165.0000,14326.0000,101906.0000,167814.0000,516571.0000,91.0000,17085.0000,14485384.0000,109.0000,6444.0000,1.0000,2939.0000,215.0000,,2315.0000,436.0000,798163.0000,2242675.0000,23496.0000,14608930.0000,1053433.0000
